match_id,season,match_date,venue,city,team1,team2,toss_winner,toss_decision,batting_team,bowling_team,team1_score,team2_score,team1_wickets,team2_wickets,team1_overs,team2_overs,match_winner,win_by_runs,win_by_wickets,player_name,player_team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,overs_bowled,wickets_taken,runs_conceded,economy_rate,player_of_match
1495,2022,2022-05-04,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Punjab Kings,Mumbai Indians,131,198,10,1,20.0,18.2,Mumbai Indians,0,9,Piyush Chawla,Mumbai Indians,Bowler,5,9,0,0,55.56,2.0,2,24,12.0,0
1507,2022,2022-05-17,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Rajasthan Royals,Mumbai Indians,182,171,5,10,20.0,20.0,Rajasthan Royals,11,0,Dhruv Jurel,Rajasthan Royals,WK-Batsman,117,117,13,5,100.0,0.0,0,0,,0
1495,2022,2022-05-04,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Punjab Kings,Mumbai Indians,131,198,10,1,20.0,18.2,Mumbai Indians,0,9,Jonny Bairstow,Punjab Kings,WK-Batsman,3,3,0,0,100.0,0.0,0,0,,0
1482,2022,2022-04-22,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,Royal Challengers Bangalore,217,169,10,4,20.0,20.0,Mumbai Indians,48,0,Hardik Pandya,Mumbai Indians,All-Rounder,9,9,0,0,100.0,1.0,2,2,2.0,0
1381,2020,2020-05-20,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Chennai Super Kings,Royal Challengers Bangalore,188,155,6,3,20.0,20.0,Chennai Super Kings,33,0,Moeen Ali,Chennai Super Kings,All-Rounder,4,4,0,0,100.0,1.0,0,4,4.0,0
1138,2017,2017-04-01,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Rajasthan Royals,Mumbai Indians,163,164,5,5,20.0,16.6,Mumbai Indians,0,5,Jos Buttler,Rajasthan Royals,WK-Batsman,64,64,5,1,100.0,0.0,0,0,,0
1000,2015,2015-03-25,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Punjab Kings,Punjab Kings,bat,Punjab Kings,Mumbai Indians,171,170,6,5,20.0,20.0,Punjab Kings,1,0,Jonny Bairstow,Punjab Kings,WK-Batsman,4,4,0,0,100.0,0.0,0,0,,1
1138,2017,2017-04-01,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Rajasthan Royals,Mumbai Indians,163,164,5,5,20.0,16.6,Mumbai Indians,0,5,Rohit Sharma,Mumbai Indians,Batsman,8,8,0,0,100.0,0.0,0,0,,0
1346,2020,2020-04-14,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,Delhi Capitals,Kolkata Knight Riders,162,174,3,5,20.0,18.1,Kolkata Knight Riders,0,5,Khaleel Ahmed,Delhi Capitals,Bowler,2,7,0,0,28.57,2.0,1,24,12.0,0
1163,2017,2017-04-27,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Punjab Kings,Punjab Kings,bat,Punjab Kings,Kolkata Knight Riders,155,146,9,4,20.0,20.0,Punjab Kings,9,0,Shikhar Dhawan,Punjab Kings,Batsman,50,51,3,3,98.04,0.0,0,0,,0
1227,2018,2018-04-24,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,Royal Challengers Bangalore,Punjab Kings,191,117,3,4,20.0,20.0,Royal Challengers Bangalore,74,0,Glenn Maxwell,Royal Challengers Bangalore,All-Rounder,12,12,1,0,100.0,0.0,0,0,,0
1283,2019,2019-04-18,"MA Chidambaram Stadium, Chennai",,Chennai Super Kings,Punjab Kings,Chennai Super Kings,field,Punjab Kings,Chennai Super Kings,180,168,3,3,20.0,20.0,Punjab Kings,12,0,MS Dhoni,Chennai Super Kings,WK-Batsman,14,14,1,0,100.0,0.0,0,0,,0
1407,2021,2021-04-05,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Punjab Kings,129,174,4,8,20.0,18.2,Punjab Kings,0,2,Kartik Tyagi,Sunrisers Hyderabad,Bowler,7,8,0,0,87.5,3.0,2,25,8.33,0
1401,2021,2021-03-30,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,Sunrisers Hyderabad,152,124,4,10,20.0,20.0,Kolkata Knight Riders,28,0,Tim Southee,Kolkata Knight Riders,Bowler,3,6,0,0,50.0,4.0,1,30,7.5,0
1418,2021,2021-04-17,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Chennai Super Kings,Delhi Capitals,163,162,10,3,20.0,20.0,Chennai Super Kings,1,0,Ruturaj Gaikwad,Chennai Super Kings,Batsman,18,18,2,0,100.0,0.0,0,0,,0
1105,2016,2016-05-01,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Mumbai Indians,Chennai Super Kings,197,176,3,10,20.0,20.0,Mumbai Indians,21,0,Deepak Chahar,Chennai Super Kings,Bowler,12,3,0,0,400.0,4.0,0,33,8.25,0
1506,2022,2022-05-15,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,Chennai Super Kings,152,189,5,6,20.0,16.6,Chennai Super Kings,0,4,Jos Buttler,Rajasthan Royals,WK-Batsman,0,2,0,0,0.0,0.0,0,0,,0
1224,2018,2018-04-20,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,208,141,5,8,20.0,20.0,Delhi Capitals,67,0,Phil Salt,Delhi Capitals,WK-Batsman,13,13,1,0,100.0,0.0,0,0,,0
1353,2020,2020-04-21,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Delhi Capitals,Sunrisers Hyderabad,153,166,4,3,20.0,15.0,Sunrisers Hyderabad,0,7,Rishabh Pant,Delhi Capitals,WK-Batsman,25,25,2,1,100.0,0.0,0,0,,0
1299,2019,2019-05-04,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,Royal Challengers Bangalore,184,183,4,7,20.0,20.0,Rajasthan Royals,1,0,Dinesh Karthik,Royal Challengers Bangalore,WK-Batsman,23,27,1,1,85.19,0.0,0,0,,0
1057,2015,2015-05-21,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,Royal Challengers Bangalore,171,179,9,8,20.0,18.6,Royal Challengers Bangalore,0,2,Ambati Rayudu,Chennai Super Kings,Batsman,120,120,15,8,100.0,0.0,0,0,,0
1340,2020,2020-04-09,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Delhi Capitals,Sunrisers Hyderabad,167,169,6,9,20.0,19.4,Sunrisers Hyderabad,0,1,Axar Patel,Delhi Capitals,All-Rounder,4,4,0,0,100.0,3.0,0,34,11.33,0
1213,2018,2018-04-10,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Royal Challengers Bangalore,Rajasthan Royals,178,171,7,8,20.0,20.0,Royal Challengers Bangalore,7,0,Rajat Patidar,Royal Challengers Bangalore,Batsman,12,13,0,1,92.31,0.0,0,0,,0
1295,2019,2019-04-30,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Chennai Super Kings,Sunrisers Hyderabad,203,148,8,8,20.0,20.0,Chennai Super Kings,55,0,Dwayne Bravo,Chennai Super Kings,All-Rounder,11,11,0,0,100.0,3.0,1,23,7.67,0
1541,2023,2023-04-10,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,field,Punjab Kings,Royal Challengers Bangalore,192,187,3,8,20.0,20.0,Punjab Kings,5,0,Josh Hazlewood,Royal Challengers Bangalore,Bowler,1,6,0,0,16.67,2.0,0,21,10.5,0
1408,2021,2021-04-06,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Rajasthan Royals,Royal Challengers Bangalore,157,141,6,5,20.0,20.0,Rajasthan Royals,16,0,Wanindu Hasaranga,Royal Challengers Bangalore,All-Rounder,49,52,2,2,94.23,1.0,0,4,4.0,0
1178,2017,2017-05-12,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Sunrisers Hyderabad,Mumbai Indians,162,146,9,5,20.0,20.0,Sunrisers Hyderabad,16,0,Kieron Pollard,Mumbai Indians,All-Rounder,33,33,2,1,100.0,4.0,1,31,7.75,0
1279,2019,2019-04-14,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,Royal Challengers Bangalore,209,156,3,4,20.0,20.0,Mumbai Indians,53,0,Tim David,Mumbai Indians,Batsman,38,38,3,2,100.0,0.0,0,0,,0
1465,2022,2022-04-04,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Punjab Kings,Rajasthan Royals,bat,Rajasthan Royals,Punjab Kings,156,136,8,5,20.0,20.0,Rajasthan Royals,20,0,Kagiso Rabada,Punjab Kings,Bowler,4,8,0,0,50.0,4.0,1,21,5.25,0
1115,2016,2016-05-11,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Chennai Super Kings,Rajasthan Royals,217,130,6,7,20.0,20.0,Chennai Super Kings,87,0,Moeen Ali,Chennai Super Kings,All-Rounder,21,21,2,1,100.0,3.0,1,16,5.33,0
1477,2022,2022-04-16,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,Mumbai Indians,157,194,7,9,20.0,19.9,Mumbai Indians,0,1,Suryakumar Yadav,Mumbai Indians,Batsman,14,14,1,0,100.0,0.0,0,0,,0
1156,2017,2017-04-19,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Sunrisers Hyderabad,Rajasthan Royals,181,112,10,8,20.0,20.0,Sunrisers Hyderabad,69,0,Jos Buttler,Rajasthan Royals,WK-Batsman,21,21,1,1,100.0,0.0,0,0,,0
1344,2020,2020-04-13,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Punjab Kings,Punjab Kings,bat,Punjab Kings,Delhi Capitals,123,195,10,7,20.0,16.6,Delhi Capitals,0,3,David Warner,Delhi Capitals,Batsman,7,7,0,0,,0.0,0,0,,0
1168,2017,2017-05-02,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Rajasthan Royals,Punjab Kings,field,Rajasthan Royals,Punjab Kings,142,157,10,2,20.0,19.2,Punjab Kings,0,8,Liam Livingstone,Punjab Kings,All-Rounder,3,3,0,0,100.0,1.0,1,7,7.0,0
1140,2017,2017-04-04,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,Delhi Capitals,165,153,4,10,20.0,20.0,Kolkata Knight Riders,12,0,Kuldeep Yadav,Delhi Capitals,Bowler,6,1,0,0,600.0,4.0,4,32,8.0,0
1482,2022,2022-04-22,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,Royal Challengers Bangalore,217,169,10,4,20.0,20.0,Mumbai Indians,48,0,Faf du Plessis,Royal Challengers Bangalore,Batsman,4,4,0,0,100.0,0.0,0,0,,0
1441,2021,2021-05-09,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,181,154,9,6,20.0,20.0,Delhi Capitals,27,0,Rilee Rossouw,Delhi Capitals,Batsman,30,30,2,1,100.0,0.0,0,0,,0
1016,2015,2015-04-11,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,Rajasthan Royals,188,149,8,10,20.0,20.0,Chennai Super Kings,39,0,MS Dhoni,Chennai Super Kings,WK-Batsman,38,39,2,0,97.44,0.0,0,0,,0
1292,2019,2019-04-28,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,Rajasthan Royals,178,168,7,5,20.0,20.0,Chennai Super Kings,10,0,Shivam Dube,Chennai Super Kings,All-Rounder,3,3,0,0,100.0,3.0,0,26,8.67,0
1457,2022,2022-03-28,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Punjab Kings,Punjab Kings,bat,Punjab Kings,Delhi Capitals,135,133,6,3,20.0,20.0,Punjab Kings,2,0,Nathan Ellis,Punjab Kings,Bowler,10,10,0,0,100.0,3.0,1,27,,0
1398,2021,2021-03-28,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,field,Kolkata Knight Riders,Sunrisers Hyderabad,155,172,9,0,20.0,16.5,Sunrisers Hyderabad,0,10,Varun Chakravarthy,Kolkata Knight Riders,Bowler,2,10,0,0,20.0,2.0,0,12,6.0,0
1485,2022,2022-04-24,"M. Chinnaswamy Stadium, Bangalore",,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Delhi Capitals,187,123,4,6,20.0,20.0,Royal Challengers Bangalore,64,0,Rishabh Pant,Delhi Capitals,WK-Batsman,21,21,2,1,100.0,0.0,0,0,,0
1062,2015,2015-05-27,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Punjab Kings,Royal Challengers Bangalore,147,131,4,10,20.0,20.0,Punjab Kings,16,0,Dinesh Karthik,Royal Challengers Bangalore,WK-Batsman,10,10,0,0,100.0,0.0,0,0,,0
1526,2023,2023-03-26,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Delhi Capitals,211,215,4,5,20.0,18.6,Delhi Capitals,0,5,Rilee Rossouw,Delhi Capitals,Batsman,3,3,0,0,100.0,0.0,0,0,,0
1431,2021,2021-04-29,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,Mumbai Indians,218,197,4,6,20.0,20.0,Chennai Super Kings,21,0,MS Dhoni,Chennai Super Kings,WK-Batsman,20,23,2,1,86.96,0.0,0,0,,0
1481,2022,2022-04-21,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Punjab Kings,Kolkata Knight Riders,154,160,6,4,20.0,16.6,Kolkata Knight Riders,0,6,Nitish Rana,Kolkata Knight Riders,Batsman,10,10,0,0,100.0,0.0,0,0,,0
1225,2018,2018-04-22,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,Sunrisers Hyderabad,171,130,9,10,20.0,20.0,Rajasthan Royals,41,0,Prasidh Krishna,Rajasthan Royals,Bowler,0,0,0,0,0.0,2.0,0,33,16.5,0
1205,2018,2018-04-01,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Rajasthan Royals,182,170,9,4,20.0,20.0,Royal Challengers Bangalore,12,0,Prasidh Krishna,Rajasthan Royals,Bowler,4,10,0,0,40.0,4.0,1,29,7.25,0
1438,2021,2021-05-06,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,Chennai Super Kings,Sunrisers Hyderabad,182,148,7,5,20.0,20.0,Chennai Super Kings,34,0,Kane Williamson,Sunrisers Hyderabad,Batsman,8,8,0,0,100.0,0.0,0,0,,0
1045,2015,2015-05-10,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Punjab Kings,Mumbai Indians,field,Punjab Kings,Mumbai Indians,158,181,9,6,20.0,15.0,Mumbai Indians,0,4,Matthew Short,Punjab Kings,All-Rounder,0,4,0,0,0.0,2.0,2,27,13.5,0
1547,2023,2023-04-16,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Mumbai Indians,Kolkata Knight Riders,145,139,9,8,20.0,20.0,Mumbai Indians,6,0,Trent Boult,Mumbai Indians,Bowler,3,1,0,0,300.0,4.0,0,40,10.0,0
1558,2023,2023-04-28,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,Rajasthan Royals,Sunrisers Hyderabad,158,168,3,7,20.0,19.0,Sunrisers Hyderabad,0,3,Yuzvendra Chahal,Rajasthan Royals,Bowler,3,7,0,0,42.86,4.0,0,45,11.25,0
1554,2023,2023-04-24,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,Mumbai Indians,Sunrisers Hyderabad,218,124,3,4,20.0,20.0,Mumbai Indians,94,0,Heinrich Klaasen,Sunrisers Hyderabad,WK-Batsman,34,34,2,1,100.0,0.0,0,0,,0
1538,2023,2023-04-08,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,Royal Challengers Bangalore,194,171,9,7,20.0,20.0,Mumbai Indians,23,0,Kieron Pollard,Mumbai Indians,All-Rounder,8,8,0,0,100.0,3.0,0,20,6.67,0
1124,2016,2016-05-21,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Royal Challengers Bangalore,Delhi Capitals,179,167,10,5,20.0,20.0,Royal Challengers Bangalore,12,0,Rishabh Pant,Delhi Capitals,WK-Batsman,38,38,3,3,100.0,0.0,0,0,,0
1487,2022,2022-04-27,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Mumbai Indians,Rajasthan Royals,200,177,7,3,20.0,20.0,Mumbai Indians,23,0,Tim David,Mumbai Indians,Batsman,19,19,2,1,100.0,0.0,0,0,,0
1377,2020,2020-05-16,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Sunrisers Hyderabad,174,133,6,5,20.0,20.0,Royal Challengers Bangalore,41,0,Shahbaz Ahmed,Royal Challengers Bangalore,All-Rounder,5,5,0,0,100.0,2.0,0,12,6.0,0
1005,2015,2015-03-31,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Punjab Kings,Punjab Kings,bat,Punjab Kings,Mumbai Indians,149,189,5,4,20.0,15.6,Mumbai Indians,0,6,Sam Curran,Punjab Kings,All-Rounder,58,58,4,2,100.0,0.0,0,0,,0
1153,2017,2017-04-16,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,Delhi Capitals,189,166,10,4,20.0,20.0,Rajasthan Royals,23,0,Yuzvendra Chahal,Rajasthan Royals,Bowler,3,7,0,0,,3.0,1,28,,0
1011,2015,2015-04-06,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Punjab Kings,Mumbai Indians,152,134,5,10,20.0,20.0,Punjab Kings,18,0,Tim David,Mumbai Indians,Batsman,0,2,0,0,0.0,0.0,0,0,,0
1551,2023,2023-04-20,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,Mumbai Indians,161,202,7,0,20.0,17.8,Mumbai Indians,0,10,Ishan Kishan,Mumbai Indians,WK-Batsman,0,2,0,0,0.0,0.0,0,0,,0
1173,2017,2017-05-07,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Punjab Kings,151,184,6,1,20.0,18.6,Punjab Kings,0,9,Matthew Short,Punjab Kings,All-Rounder,2,2,0,0,100.0,4.0,0,34,8.5,0
1472,2022,2022-04-11,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,Punjab Kings,Chennai Super Kings,162,107,10,3,20.0,20.0,Punjab Kings,55,0,MS Dhoni,Chennai Super Kings,WK-Batsman,2,2,0,0,100.0,0.0,0,0,,0
1312,2019,2019-05-18,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,180,165,4,5,20.0,20.0,Sunrisers Hyderabad,15,0,Washington Sundar,Sunrisers Hyderabad,All-Rounder,15,15,1,0,100.0,3.0,0,22,7.33,0
1214,2018,2018-04-10,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Royal Challengers Bangalore,165,159,10,6,20.0,20.0,Sunrisers Hyderabad,6,0,T Natarajan,Sunrisers Hyderabad,Bowler,1,3,0,0,33.33,2.0,0,7,3.5,0
1496,2022,2022-05-05,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Sunrisers Hyderabad,Kolkata Knight Riders,188,148,10,3,20.0,20.0,Sunrisers Hyderabad,40,0,Heinrich Klaasen,Sunrisers Hyderabad,WK-Batsman,16,16,1,1,100.0,0.0,0,0,,0
1137,2017,2017-03-31,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,Delhi Capitals,Kolkata Knight Riders,194,150,6,9,20.0,20.0,Delhi Capitals,44,0,Rilee Rossouw,Delhi Capitals,Batsman,2,2,0,0,100.0,0.0,0,0,,0
1571,2023,2023-05-10,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,Sunrisers Hyderabad,Punjab Kings,169,138,3,5,20.0,20.0,Sunrisers Hyderabad,31,0,Prabhsimran Singh,Punjab Kings,WK-Batsman,23,23,1,1,100.0,0.0,0,0,,0
1516,2022,2022-05-26,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Sunrisers Hyderabad,Mumbai Indians,159,175,6,1,20.0,15.1,Mumbai Indians,0,9,Kieron Pollard,Mumbai Indians,All-Rounder,90,93,9,1,96.77,1.0,0,1,1.0,0
1361,2020,2020-04-29,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,Chennai Super Kings,197,198,9,9,20.0,15.2,Chennai Super Kings,0,1,Varun Chakravarthy,Kolkata Knight Riders,Bowler,1,4,0,0,25.0,3.0,1,26,8.67,0
1569,2023,2023-05-09,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Delhi Capitals,Mumbai Indians,field,Delhi Capitals,Mumbai Indians,157,180,7,1,20.0,19.7,Mumbai Indians,0,9,Phil Salt,Delhi Capitals,WK-Batsman,2,2,0,0,100.0,0.0,0,0,,0
1115,2016,2016-05-11,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Chennai Super Kings,Rajasthan Royals,217,130,6,7,20.0,20.0,Chennai Super Kings,87,0,Ravindra Jadeja,Chennai Super Kings,All-Rounder,90,90,8,3,100.0,4.0,0,41,10.25,0
1374,2020,2020-05-13,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Chennai Super Kings,Rajasthan Royals,221,152,5,4,20.0,20.0,Chennai Super Kings,69,0,Shivam Dube,Chennai Super Kings,All-Rounder,14,14,1,0,100.0,4.0,1,34,8.5,0
1141,2017,2017-04-05,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,Mumbai Indians,192,196,6,3,20.0,17.7,Mumbai Indians,0,7,Krunal Pandya,Mumbai Indians,All-Rounder,25,25,1,0,100.0,1.0,1,3,3.0,0
1198,2018,2018-03-25,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,field,Kolkata Knight Riders,Delhi Capitals,172,143,5,10,20.0,20.0,Kolkata Knight Riders,29,0,Andre Russell,Kolkata Knight Riders,All-Rounder,14,14,0,0,100.0,4.0,1,36,9.0,0
1441,2021,2021-05-09,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,181,154,9,6,20.0,20.0,Delhi Capitals,27,0,Shreyas Iyer,Kolkata Knight Riders,Batsman,12,12,1,1,100.0,0.0,0,0,,0
1543,2023,2023-04-13,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,Delhi Capitals,Royal Challengers Bangalore,160,143,10,3,20.0,20.0,Delhi Capitals,17,0,Mohammed Siraj,Royal Challengers Bangalore,Bowler,8,9,0,0,88.89,3.0,0,24,8.0,0
1215,2018,2018-04-11,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore,Sunrisers Hyderabad,183,198,5,3,20.0,19.0,Sunrisers Hyderabad,0,7,Aiden Markram,Sunrisers Hyderabad,All-Rounder,39,39,2,2,100.0,0.0,0,0,,0
1024,2015,2015-04-18,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,Sunrisers Hyderabad,169,161,5,3,20.0,20.0,Mumbai Indians,8,0,Umran Malik,Sunrisers Hyderabad,Bowler,1,6,0,0,16.67,2.0,0,24,12.0,0
